Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95
2020,12.5,King's Norton North,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.5,12.5
2020,10.7,King's Norton North,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10.7,10.7
2020,16.16,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,14.75,17.69
2020,16.16,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,14.75,17.69
2020,165.5,King's Norton North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,101.4,254.4
2020,165.5,King's Norton North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,101.4,254.4
2020,634.9,King's Norton North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,341.5,1073.3
2020,634.9,King's Norton North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,341.5,1073.3
2020,10.4,King's Norton South,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.4,10.4
2020,8.5,King's Norton South,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,8.5,8.5
2020,23.9,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,22.1,25.9
2020,23.9,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,22.1,25.9
2020,301.1,King's Norton South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,207.1,422.7
2020,301.1,King's Norton South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,207.1,422.7
2020,424.5,King's Norton South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,190.1,811.8
2020,424.5,King's Norton South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,190.1,811.8
2020,9.88,Kingstanding,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,9.88,9.88
2020,8.64,Kingstanding,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,8.64,8.64
2020,25.6,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,24.3,27
2020,25.6,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,24.3,27
2020,349.4,Kingstanding,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,273.8,439.4
2020,349.4,Kingstanding,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,273.8,439.4
2020,332.8,Kingstanding,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,180.6,560.2
2020,332.8,Kingstanding,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,180.6,560.2
2020,10.9,Ladywood,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.9,10.9
2020,9.64,Ladywood,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.64,9.64
2020,18.200000000000003,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,16.95,19.520000000000003
2020,18.200000000000003,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,16.95,19.520000000000003
2020,159.8,Ladywood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,105.3,227.2
2020,159.8,Ladywood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,105.3,227.2
2020,134.3,Ladywood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,46.2,290.2
2020,134.3,Ladywood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,46.2,290.2
2020,10.5,Longbridge & West Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.5,10.5
2020,9.31,Longbridge & West Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.31,9.32
2020,19.28,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,18.130000000000003,20.49
2020,19.28,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,18.130000000000003,20.49
2020,542.5,Longbridge & West Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,445.2,654.6
2020,542.5,Longbridge & West Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,445.2,654.6
2020,310.5,Longbridge & West Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,154.5,556.2
2020,310.5,Longbridge & West Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,154.5,556.2
2020,10.9,Lozells,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.9,10.9
2020,8.02,Lozells,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.02,8.03
2020,42.400000000000006,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,40,45.1
2020,42.400000000000006,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,40,45.1
2020,273.7,Lozells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,188,383.9
2020,273.7,Lozells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,188,383.9
2020,117.1,Lozells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,31.3,300.4
2020,117.1,Lozells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,31.3,300.4
2020,11.3,Moseley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.3,11.3
2020,9.89,Moseley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.89,9.89
2020,21.700000000000003,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,20.5,23
2020,21.700000000000003,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,20.5,23
2020,281,Moseley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,215.5,360.2
2020,281,Moseley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,215.5,360.2
2020,211.4,Moseley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,90.7,417
2020,211.4,Moseley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,90.7,417
2020,9.49,Nechells,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,9.49,9.49
2020,7.99,Nechells,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,7.99,7.99
2020,37.8,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,35.5,40.3
2020,37.8,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,35.5,40.3
2020,188.8,Nechells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,119.3,278.5
2020,188.8,Nechells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,119.3,278.5
2020,183.6,Nechells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,96.6,313.5
2020,183.6,Nechells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,96.6,313.5
2020,9.65,Newtown,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,9.65,9.66
2020,8.31,Newtown,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.31,8.31
2020,32.7,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,30.6,35
2020,32.7,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,30.6,35
2020,281.6,Newtown,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,198.2,386.1
2020,281.6,Newtown,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,198.2,386.1
2020,156.2,Newtown,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,69.2,296.2
2020,156.2,Newtown,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,69.2,296.2
2020,11.1,North Edgbaston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.1,11.1
2020,9.62,North Edgbaston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.62,9.63
2020,28.7,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,27.299999999999997,30.299999999999997
2020,28.7,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,27.299999999999997,30.299999999999997
2020,307.9,North Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,242.2,385.3
2020,307.9,North Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,242.2,385.3
2020,573.8,North Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,388.2,816.7
2020,573.8,North Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,388.2,816.7
2020,11.7,Northfield,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.7,11.7
2020,10,Northfield,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10,10
2020,15.84,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,14.399999999999999,17.39
2020,15.84,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,South,14.399999999999999,17.39
2020,354,Northfield,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,247.6,490.4
2020,354,Northfield,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,South,247.6,490.4
2020,528.3,Northfield,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,239.8,1005
2020,528.3,Northfield,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,South,239.8,1005
2020,11.3,Oscott,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.3,11.3
2020,9.98,Oscott,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.98,9.98
2020,19.28,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,18.1,20.509999999999998
2020,19.28,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,18.1,20.509999999999998
2020,194.2,Oscott,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,139.1,263.9
2020,194.2,Oscott,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,139.1,263.9
2020,266.9,Oscott,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,126.7,492.6
2020,266.9,Oscott,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,126.7,492.6
2020,11.6,Perry Barr,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.6,11.6
2020,9.5,Perry Barr,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.5,9.5
2020,24.7,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,23.4,26.1
2020,24.7,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,West,23.4,26.1
2020,195,Perry Barr,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,141.6,262
2020,195,Perry Barr,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,West,141.6,262
2020,374.6,Perry Barr,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,209.3,618.2
2020,374.6,Perry Barr,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,West,209.3,618.2
2020,9.75,Perry Common,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,9.75,9.75
2020,8.45,Perry Common,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,8.45,8.45
2020,27.2,Perry Common,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,25.4,29.2
2020,27.2,Perry Common,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,25.4,29.2
2020,413.2,Perry Common,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,306.2,545
2020,413.2,Perry Common,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,306.2,545
2020,378.7,Perry Common,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,171.9,720.5
2020,378.7,Perry Common,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,171.9,720.5
2020,10.6,Pype Hayes,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,10.6,10.6
2020,9.07,Pype Hayes,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,9.07,9.07
2020,21.4,Pype Hayes,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,19.8,23.2
2020,21.4,Pype Hayes,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,19.8,23.2
2020,392.7,Pype Hayes,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,282.4,531.6
2020,392.7,Pype Hayes,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,282.4,531.6
2020,505.7,Pype Hayes,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,228.7,963.4
2020,505.7,Pype Hayes,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,228.7,963.4
2020,12.5,Quinton,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.5,12.5
2020,10.5,Quinton,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10.5,10.5
2020,19.2,Quinton,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,18.07,20.4
2020,19.2,Quinton,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,18.07,20.4
2020,268.5,Quinton,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,203.6,347.5
2020,268.5,Quinton,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,203.6,347.5
2020,252.9,Quinton,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,114.6,481.5
2020,252.9,Quinton,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,114.6,481.5
2020,11.5,Rubery & Rednal,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.5,11.5
2020,10.3,Rubery & Rednal,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10.2,10.3
2020,16.68,Rubery & Rednal,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,15.14,18.34
2020,16.68,Rubery & Rednal,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,15.14,18.34
2020,336,Rubery & Rednal,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,233.4,468.1
2020,336,Rubery & Rednal,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,233.4,468.1
2020,760,Rubery & Rednal,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,412.5,1279.3
2020,760,Rubery & Rednal,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,412.5,1279.3
2020,9.63,Shard End,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.63,9.63
2020,8.74,Shard End,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.74,8.74
2020,17.71,Shard End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,16.21,19.33
2020,17.71,Shard End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,16.21,19.33
2020,308.1,Shard End,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,214.5,428.2
2020,308.1,Shard End,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,214.5,428.2
2020,230.4,Shard End,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,72.5,541.1
2020,230.4,Shard End,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,72.5,541.1
2020,11.2,Sheldon,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,11.2,11.2
2020,9.91,Sheldon,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.91,9.91
2020,22.2,Sheldon,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,20.9,23.5
2020,22.2,Sheldon,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,20.9,23.5
2020,371,Sheldon,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,291.4,465.6
2020,371,Sheldon,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,291.4,465.6
2020,494.4,Sheldon,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,292.6,781.6
2020,494.4,Sheldon,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,292.6,781.6
2020,11.2,Small Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,11.2,11.2
2020,9.28,Small Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.28,9.28
2020,43.099999999999994,Small Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,41.2,45
2020,43.099999999999994,Small Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,41.2,45
2020,128.6,Small Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,86.2,184
2020,128.6,Small Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,86.2,184
2020,143.3,Small Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,65.1,272.5
